quote,01:00:04.907,EURJPY,CITI,113.215,113.23
quote,01:00:05.162,EURJPY,AGG,113.219,113.227
quote,01:00:05.162,EURJPY,CITI,113.215,113.229
quote,01:00:05.205,USDJPY,AGG,100.42,100.426
quote,01:00:05.205,USDJPY,CITI,100.418,100.426
quote,01:00:05.460,USDJPY,AGG,100.419,100.426
quote,01:00:05.656,EURJPY,AGG,113.218,113.227
quote,01:00:05.961,USDJPY,AGG,100.418,100.426
quote,01:00:06.193,EURJPY,CITI,113.216,113.23
quote,01:00:06.206,USDJPY,AGG,100.417,100.423
quote,01:00:06.206,USDJPY,CITI,100.417,100.424
quote,01:00:06.404,EURJPY,AGG,113.214,113.223
quote,01:00:06.404,EURJPY,CITI,113.212,113.226
quote,01:00:06.460,USDJPY,AGG,100.415,100.421
quote,01:00:06.460,USDJPY,CITI,100.414,100.421
quote,01:00:06.698,EURJPY,CITI,113.211,113.225
quote,01:00:06.716,USDJPY,AGG,100.415,100.421
quote,01:00:06.910,EURJPY,CITI,113.211,113.224
quote,01:00:07.157,AUDUSD,RFX,0.7626,0.7627
quote,01:00:07.405,AUDUSD,AGG,0.7626,0.76264
quote,01:00:07.406,AUDUSD,CITI,0.76254,0.7627
quote,01:00:07.905,AUDUSD,RFX,0.7626,0.7627
quote,01:00:07.905,AUDUSD,AGG,0.7626,0.76264
quote,01:00:08.160,USDJPY,AGG,100.415,100.42
quote,01:00:08.160,USDJPY,CITI,100.414,100.42
quote,01:00:08.160,AUDUSD,AGG,0.7626,0.76264
quote,01:00:08.321,EURJPY,AGG,113.213,113.222
quote,01:00:08.410,AUDUSD,RFX,0.7626,0.7627
quote,01:00:08.410,AUDUSD,CITI,0.76255,0.76271
quote,01:00:08.410,AUDUSD,AGG,0.7626,0.76264
quote,01:00:08.669,AUDUSD,CITI,0.76254,0.7627
quote,01:00:09.266,AUDUSD,AGG,0.7626,0.76264
quote,01:00:09.266,USDJPY,AGG,100.415,100.421
quote,01:00:09.266,USDJPY,CITI,100.414,100.421
quote,01:00:09.512,AUDUSD,AGG,0.76261,0.76265
quote,01:00:09.512,AUDUSD,CITI,0.76256,0.76272
quote,01:00:09.618,EURJPY,AGG,113.214,113.223
quote,01:00:09.759,AUDUSD,RFX,0.7625,0.7627
quote,01:00:09.759,AUDUSD,AGG,0.76256,0.76261
quote,01:00:09.759,AUDUSD,CITI,0.76251,0.76267
quote,01:00:09.805,EURJPY,AGG,113.214,113.223
quote,01:00:09.894,NZDUSD,AGG,0.73331,0.7334
quote,01:00:09.966,USDJPY,AGG,100.415,100.42
quote,01:00:10.006,AUDUSD,AGG,0.76257,0.76262
quote,01:00:10.006,AUDUSD,CITI,0.76252,0.76268
quote,01:00:10.148,NZDUSD,AGG,0.73331,0.7334
quote,01:00:10.268,AUDUSD,RFX,0.7625,0.7627
quote,01:00:10.268,AUDUSD,AGG,0.76256,0.76262
quote,01:00:10.326,EURJPY,AGG,113.213,113.222
quote,01:00:10.506,AUDUSD,AGG,0.76257,0.76263
quote,01:00:10.506,AUDUSD,CITI,0.76253,0.76269
quote,01:00:10.762,AUDUSD,RFX,0.7625,0.7627
quote,01:00:10.762,AUDUSD,AGG,0.76258,0.76263
quote,01:00:11.005,AUDUSD,CITI,0.76253,0.7627
quote,01:00:11.113,USDJPY,AGG,100.415,100.42
quote,01:00:11.113,USDJPY,CITI,100.413,100.42
quote,01:00:11.267,AUDUSD,AGG,0.76257,0.76264
quote,01:00:11.267,AUDUSD,CITI,0.76254,0.7627
quote,01:00:11.343,EURJPY,AGG,113.212,113.221
quote,01:00:11.521,AUDUSD,AGG,0.76257,0.76264
quote,01:00:11.521,AUDUSD,CITI,0.76253,0.76269
quote,01:00:11.603,EURJPY,AGG,113.206,113.212
quote,01:00:11.603,EURJPY,CITI,113.205,113.219
quote,01:00:11.631,USDJPY,CITI,100.405,100.412
quote,01:00:11.632,USDJPY,AGG,100.408,100.41
quote,01:00:11.758,AUDUSD,RFX,0.7626,0.7627
quote,01:00:11.758,AUDUSD,AGG,0.76261,0.76264
quote,01:00:11.758,AUDUSD,CITI,0.76256,0.76272
quote,01:00:11.819,EURJPY,AGG,113.207,113.208
quote,01:00:11.819,EURJPY,CITI,113.203,113.217
quote,01:00:11.864,USDJPY,AGG,100.407,100.408
quote,01:00:11.864,USDJPY,CITI,100.407,100.414
quote,01:00:12.007,AUDUSD,AGG,0.76261,0.76266
quote,01:00:12.007,AUDUSD,CITI,0.76257,0.76273
quote,01:00:12.061,EURJPY,AGG,113.208,113.215
quote,01:00:12.062,EURJPY,CITI,113.204,113.217
quote,01:00:12.107,USDJPY,AGG,100.407,100.413
quote,01:00:12.308,EURJPY,CITI,113.204,113.218
quote,01:00:12.362,USDJPY,AGG,100.406,100.413
quote,01:00:12.362,USDJPY,CITI,100.406,100.413
quote,01:00:12.604,USDJPY,AGG,100.406,100.413
quote,01:00:12.771,AUDUSD,CITI,0.76256,0.76272
quote,01:00:12.861,USDJPY,AGG,100.408,100.415
quote,01:00:12.861,USDJPY,CITI,100.407,100.415
quote,01:00:12.861,EURJPY,AGG,113.209,113.218
quote,01:00:12.862,EURJPY,CITI,113.205,113.218
quote,01:00:13.107,EURJPY,AGG,113.211,113.22
quote,01:00:13.107,EURJPY,CITI,113.206,113.22
quote,01:00:13.108,USDJPY,AGG,100.408,100.415
quote,01:00:13.356,USDJPY,AGG,100.412,100.419
quote,01:00:13.357,USDJPY,CITI,100.412,100.419
quote,01:00:13.357,EURJPY,AGG,113.216,113.222
quote,01:00:13.357,EURJPY,CITI,113.209,113.222
quote,01:00:13.608,USDJPY,AGG,100.412,100.419
quote,01:00:13.612,EURJPY,AGG,113.216,113.224
quote,01:00:13.612,EURJPY,CITI,113.211,113.224
quote,01:00:14.157,EURJPY,AGG,113.216,113.224
quote,01:00:14.157,EURJPY,CITI,113.211,113.225
quote,01:00:14.160,USDJPY,AGG,100.412,100.419
quote,01:00:14.160,USDJPY,CITI,100.411,100.419
quote,01:00:14.409,EURJPY,AGG,113.215,113.224
quote,01:00:14.919,NZDUSD,AGG,0.7333,0.7334
quote,01:00:14.922,USDJPY,AGG,100.412,100.419
quote,01:00:14.922,USDJPY,CITI,100.412,100.419
quote,01:00:15.012,EURJPY,AGG,113.216,113.222
quote,01:00:15.012,EURJPY,CITI,113.211,113.224
quote,01:00:15.161,USDJPY,AGG,100.413,100.42
quote,01:00:15.161,USDJPY,CITI,100.413,100.42
quote,01:00:15.257,EURJPY,AGG,113.214,113.223
quote,01:00:15.257,EURJPY,CITI,113.211,113.225
quote,01:00:15.411,USDJPY,AGG,100.414,100.42
quote,01:00:15.525,EURJPY,AGG,113.212,113.221
quote,01:00:15.659,USDJPY,AGG,100.412,100.418
quote,01:00:15.659,USDJPY,CITI,100.411,100.418
quote,01:00:15.766,EURJPY,AGG,113.21,113.219
quote,01:00:15.766,EURJPY,CITI,113.209,113.222
quote,01:00:15.908,AUDUSD,AGG,0.76261,0.76265
quote,01:00:15.921,USDJPY,AGG,100.417,100.419
quote,01:00:15.924,USDJPY,CITI,100.417,100.424
quote,01:00:16.017,EURJPY,AGG,113.22,113.225
quote,01:00:16.017,EURJPY,CITI,113.215,113.228
quote,01:00:16.158,USDJPY,AGG,100.42,100.425
quote,01:00:16.158,USDJPY,CITI,100.42,100.427
quote,01:00:16.164,NZDUSD,AGG,0.7333,0.73339
quote,01:00:16.167,AUDUSD,AGG,0.76261,0.76266
quote,01:00:16.274,EURJPY,AGG,113.218,113.227
quote,01:00:16.406,USDJPY,AGG,100.419,100.426
quote,01:00:16.406,USDJPY,CITI,100.418,100.426
quote,01:00:16.408,AUDUSD,RFX,0.7625,0.7627
quote,01:00:16.408,AUDUSD,AGG,0.76261,0.76264
quote,01:00:16.518,EURJPY,AGG,113.217,113.226
quote,01:00:16.518,EURJPY,CITI,113.215,113.229
quote,01:00:16.662,USDJPY,AGG,100.418,100.425
quote,01:00:16.662,USDJPY,CITI,100.418,100.425
quote,01:00:16.706,AUDUSD,AGG,0.76261,0.76264
quote,01:00:16.905,USDJPY,AGG,100.419,100.426
quote,01:00:16.909,USDJPY,CITI,100.419,100.426
quote,01:00:16.962,AUDUSD,RFX,0.7626,0.7627
quote,01:00:16.962,AUDUSD,AGG,0.76261,0.76264
quote,01:00:17.167,USDJPY,AGG,100.418,100.425
quote,01:00:17.167,USDJPY,CITI,100.418,100.425
quote,01:00:17.229,AUDUSD,AGG,0.76261,0.76267
quote,01:00:18.009,AUDUSD,CITI,0.76257,0.76273
quote,01:00:18.060,USDJPY,AGG,100.418,100.425
quote,01:00:18.061,USDJPY,CITI,100.417,100.425
quote,01:00:18.328,USDJPY,AGG,100.418,100.424
quote,01:00:18.559,EURJPY,AGG,113.215,113.223
quote,01:00:18.559,EURJPY,CITI,113.213,113.227
quote,01:00:18.565,USDJPY,AGG,100.415,100.42
quote,01:00:18.565,USDJPY,CITI,100.415,100.422
quote,01:00:18.774,AUDUSD,AGG,0.76262,0.76267
quote,01:00:18.806,EURJPY,AGG,113.215,113.222
quote,01:00:18.848,USDJPY,AGG,100.415,100.42
quote,01:00:18.848,USDJPY,CITI,100.415,100.421
quote,01:00:19.011,NZDUSD,AGG,0.7333,0.7334
quote,01:00:19.103,EURJPY,AGG,113.217,113.222
quote,01:00:19.305,USDJPY,CITI,100.415,100.422
quote,01:00:19.308,EURJPY,AGG,113.218,113.222
quote,01:00:19.560,USDJPY,AGG,100.416,100.42
quote,01:00:19.560,USDJPY,CITI,100.416,100.423
quote,01:00:20.008,USDJPY,AGG,100.415,100.42
quote,01:00:20.008,USDJPY,CITI,100.415,100.422
quote,01:00:20.306,AUDUSD,AGG,0.76262,0.76267
quote,01:00:20.604,USDJPY,AGG,100.416,100.42
quote,01:00:20.755,EURJPY,CITI,113.214,113.227
quote,01:00:20.806,AUDUSD,AGG,0.76265,0.76269
quote,01:00:20.806,AUDUSD,CITI,0.7626,0.76276
quote,01:00:20.865,USDJPY,AGG,100.416,100.42
quote,01:00:20.866,USDJPY,CITI,100.416,100.423
quote,01:00:20.875,NZDUSD,RFX,0.7333,0.7334
quote,01:00:20.875,NZDUSD,AGG,0.73331,0.7334
quote,01:00:20.963,EURJPY,AGG,113.219,113.222
quote,01:00:20.963,EURJPY,CITI,113.214,113.228
quote,01:00:21.069,AUDUSD,RFX,0.7626,0.7627
quote,01:00:21.069,AUDUSD,AGG,0.76263,0.76269
quote,01:00:21.069,AUDUSD,CITI,0.76259,0.76275
quote,01:00:21.116,NZDUSD,RFX,0.7333,0.7334
quote,01:00:21.122,NZDUSD,AGG,0.7333,0.7334
quote,01:00:21.221,EURJPY,AGG,113.218,113.226
quote,01:00:21.221,EURJPY,CITI,113.215,113.228
quote,01:00:21.306,NZDUSD,AGG,0.7333,0.7334
quote,01:00:21.307,AUDUSD,AGG,0.76263,0.76268
